season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1999,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,1,false,false
2000,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,2,false,false
2001,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,LAST,false,,,
2002,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,LAST,false,,,
2003,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,LAST,LAST,LAST,false,,,
2005,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,LAST,LAST,false,,,
2006,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,0,false,false
2007,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,FIRST,true,3,true,false
2008,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,4,true,true
2009,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,1,false,false
2010,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,FIRST_TIED,true,0,false,false
2011,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,,,true,0,false,false
2012,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Atlantic,,FIRST,FIRST,true,2,false,false
2013,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,FIRST,true,1,false,false
2014,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,0,false,false
2015,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,4,true,true
2016,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,4,true,true
2017,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,1,false,false
2018,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,0,false,false
2019,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,0,false,false
2020,Pittsburgh,Pittsburgh Penguins,NHL,East,,,FIRST_TIED,,true,0,false,false
2021,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,true,0,false,false
2022,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,false,,,
2023,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,false,,,
2024,Pittsburgh,Pittsburgh Penguins,NHL,Eastern,Metropolitan,,,,false,,,
