franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
87,259,16,Detroit Red Wings,4,Campbell,Norris,,FIRST,FIRST,true,1,false,false
83,259,9,Chicago Blackhawks,4,Campbell,Norris,,,,true,3,true,false
106,259,56,St. Louis Blues,4,Campbell,Norris,,,,true,0,false,false
86,259,31,Minnesota North Stars,4,Campbell,Norris,,,,true,0,false,false
108,259,59,Toronto Maple Leafs,4,Campbell,Norris,,,LAST,false,,,
109,259,62,Vancouver Canucks,4,Campbell,Smythe,,,FIRST,true,1,false,false
90,259,27,Los Angeles Kings,4,Campbell,Smythe,,,,true,0,false,false
88,259,17,Edmonton Oilers,4,Campbell,Smythe,,,,true,2,false,false
77,259,64,Winnipeg Jets,4,Campbell,Smythe,,,,true,0,false,false
80,259,7,Calgary Flames,4,Campbell,Smythe,,,,false,,,
104,259,52,San Jose Sharks,4,Campbell,Smythe,LAST,LAST,LAST,false,,,
92,259,32,Montreal Canadiens,4,Prince of Wales,Adams,,,FIRST,true,1,false,false
78,259,5,Boston Bruins,4,Prince of Wales,Adams,,,,true,2,false,false
79,259,6,Buffalo Sabres,4,Prince of Wales,Adams,,,,true,0,false,false
82,259,21,Hartford Whalers,4,Prince of Wales,Adams,,,,true,0,false,false
84,259,45,Quebec Nordiques,4,Prince of Wales,Adams,,LAST,LAST,false,,,
98,259,35,New York Rangers,4,Prince of Wales,Patrick,FIRST,FIRST,FIRST,true,1,false,false
111,259,63,Washington Capitals,4,Prince of Wales,Patrick,,,,true,0,false,false
102,259,41,Pittsburgh Penguins,4,Prince of Wales,Patrick,,,,true,4,true,true
95,259,35,New Jersey Devils,4,Prince of Wales,Patrick,,,,true,0,false,false
97,259,35,New York Islanders,4,Prince of Wales,Patrick,,,,false,,,
101,259,39,Philadelphia Flyers,4,Prince of Wales,Patrick,,,LAST,false,,,
83,263,9,Chicago Blackhawks,4,Campbell,Norris,,FIRST,FIRST,true,0,false,false
87,263,16,Detroit Red Wings,4,Campbell,Norris,,,,true,0,false,false
108,263,59,Toronto Maple Leafs,4,Campbell,Norris,,,,true,2,false,false
106,263,56,St. Louis Blues,4,Campbell,Norris,,,,true,1,false,false
86,263,31,Minnesota North Stars,4,Campbell,Norris,,,,false,,,
107,263,58,Tampa Bay Lightning,4,Campbell,Norris,,,LAST,false,,,
109,263,62,Vancouver Canucks,4,Campbell,Smythe,,,FIRST,true,1,false,false
80,263,7,Calgary Flames,4,Campbell,Smythe,,,,true,0,false,false
90,263,27,Los Angeles Kings,4,Campbell,Smythe,,,,true,3,true,false
77,263,64,Winnipeg Jets,4,Campbell,Smythe,,,,true,0,false,false
88,263,17,Edmonton Oilers,4,Campbell,Smythe,,,,false,,,
104,263,52,San Jose Sharks,4,Campbell,Smythe,LAST_TIED,LAST,LAST,false,,,
78,263,5,Boston Bruins,4,Prince of Wales,Adams,,,FIRST,true,0,false,false
84,263,45,Quebec Nordiques,4,Prince of Wales,Adams,,,,true,0,false,false
92,263,32,Montreal Canadiens,4,Prince of Wales,Adams,,,,true,4,true,true
79,263,6,Buffalo Sabres,4,Prince of Wales,Adams,,,,true,1,false,false
82,263,21,Hartford Whalers,4,Prince of Wales,Adams,,,,false,,,
100,263,38,Ottawa Senators,4,Prince of Wales,Adams,LAST_TIED,LAST,LAST,false,,,
102,263,41,Pittsburgh Penguins,4,Prince of Wales,Patrick,FIRST,FIRST,FIRST,true,1,false,false
111,263,63,Washington Capitals,4,Prince of Wales,Patrick,,,,true,0,false,false
97,263,35,New York Islanders,4,Prince of Wales,Patrick,,,,true,2,false,false
95,263,35,New Jersey Devils,4,Prince of Wales,Patrick,,,,true,0,false,false
101,263,39,Philadelphia Flyers,4,Prince of Wales,Patrick,,,,false,,,
98,263,35,New York Rangers,4,Prince of Wales,Patrick,,,LAST,false,,,
98,267,35,New York Rangers,4,Eastern,Atlantic,FIRST,FIRST,FIRST,true,4,true,true
95,267,35,New Jersey Devils,4,Eastern,Atlantic,,,,true,2,false,false
111,267,63,Washington Capitals,4,Eastern,Atlantic,,,,true,1,false,false
97,267,35,New York Islanders,4,Eastern,Atlantic,,,,true,0,false,false
89,267,29,Florida Panthers,4,Eastern,Atlantic,,,,false,,,
101,267,39,Philadelphia Flyers,4,Eastern,Atlantic,,,,false,,,
107,267,58,Tampa Bay Lightning,4,Eastern,Atlantic,,,LAST,false,,,
102,267,41,Pittsburgh Penguins,4,Eastern,Northeast,,,FIRST,true,0,false,false
