franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
142,397,13,FC Dallas,6,West,,FIRST,FIRST,,true,0,false,false
138,397,15,Colorado Rapids,6,West,,,,,true,1,false,false
145,397,27,LA Galaxy,6,West,,,,,true,1,false,false
159,397,53,Seattle Sounders,6,West,,,,,true,4,true,true
160,397,25,Sporting KC,6,West,,,,,true,0,false,false
155,397,49,Real Salt Lake,6,West,,,,,true,0,false,false
154,397,42,Portland Timbers,6,West,,,,,false,,,
164,397,62,Vancouver Whitecaps,6,West,,,,,false,,,
158,397,52,San Jose Earthquakes,6,West,,,,,false,,,
143,397,22,Houston Dynamo,6,West,,,LAST,,false,,,
163,403,59,Toronto FC,6,East,,FIRST,FIRST,,true,3,true,true
151,403,35,NYCFC,6,East,,,,,true,0,false,false
136,403,9,Chicago Fire,6,East,,,,,true,0,false,false
132,403,2,Atlanta United,6,East,,,,,true,0,false,false
139,403,12,Columbus Crew,6,East,,,,,true,2,false,false
156,403,35,New York Red Bulls,6,East,,,,,true,1,false,false
150,403,5,New England Revolution,6,East,,,,,false,,,
153,403,39,Philadelphia Union,6,East,,,,,false,,,
134,403,32,Montreal Impact,6,East,,,,,false,,,
152,403,37,Orlando City SC,6,East,,,,,false,,,
140,403,63,DC United,6,East,,LAST_TIED,LAST,,false,,,
154,403,42,Portland Timbers,6,West,,,FIRST_TIED,,true,0,false,false
159,403,53,Seattle Sounders,6,West,,,FIRST_TIED,,true,2,true,false
164,403,62,Vancouver Whitecaps,6,West,,,,,true,1,false,false
143,403,22,Houston Dynamo,6,West,,,,,true,2,false,false
160,403,25,Sporting KC,6,West,,,,,true,0,false,false
158,403,52,San Jose Earthquakes,6,West,,,,,true,0,false,false
142,403,13,FC Dallas,6,West,,,,,false,,,
155,403,49,Real Salt Lake,6,West,,,,,false,,,
148,403,31,Minnesota United,6,West,,,,,false,,,
138,403,15,Colorado Rapids,6,West,,,,,false,,,
145,403,27,LA Galaxy,6,West,,LAST_TIED,LAST,,false,,,
156,409,35,New York Red Bulls,6,East,,FIRST,FIRST,,true,1,false,false
132,409,2,Atlanta United,6,East,,,,,true,3,true,true
151,409,35,NYCFC,6,East,,,,,true,1,false,false
140,409,63,DC United,6,East,,,,,true,0,false,false
139,409,12,Columbus Crew,6,East,,,,,true,1,false,false
153,409,39,Philadelphia Union,6,East,,,,,true,0,false,false
134,409,32,Montreal Impact,6,East,,,,,false,,,
150,409,5,New England Revolution,6,East,,,,,false,,,
163,409,59,Toronto FC,6,East,,,,,false,,,
136,409,9,Chicago Fire,6,East,,,,,false,,,
152,409,37,Orlando City SC,6,East,,,LAST,,false,,,
160,409,25,Sporting KC,6,West,,,FIRST,,true,1,false,false
159,409,53,Seattle Sounders,6,West,,,,,true,0,false,false
146,409,27,LAFC,6,West,,,,,true,0,false,false
142,409,13,FC Dallas,6,West,,,,,true,0,false,false
154,409,42,Portland Timbers,6,West,,,,,true,3,true,false
155,409,49,Real Salt Lake,6,West,,,,,true,1,false,false
