franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
2,32,5,Boston Braves,1,NL,,,,,false,,,
7,32,10,Cincinnati Reds,1,NL,,,,,false,,,
21,32,39,Philadelphia Phillies,1,NL,,LAST_TIED,LAST,,false,,,
20,34,39,Philadelphia Athletics,1,AL,,FIRST,FIRST,,true,0,true,false
19,34,35,New York Yankees,1,AL,,,,,false,,,
17,34,63,Washington Senators,1,AL,,,,,false,,,
8,34,11,Cleveland Indians,1,AL,,,,,false,,,
3,34,56,St. Louis Browns,1,AL,,,,,false,,,
4,34,5,Boston Red Sox,1,AL,,,,,false,,,
10,34,16,Detroit Tigers,1,AL,,,,,false,,,
6,34,9,Chicago White Sox,1,AL,,LAST,LAST,,false,,,
26,34,56,St. Louis Cardinals,1,NL,,,FIRST,,true,1,true,true
24,34,35,New York Giants,1,NL,,,,,false,,,
5,34,9,Chicago Cubs,1,NL,,,,,false,,,
14,34,35,Brooklyn Robins,1,NL,,,,,false,,,
22,34,41,Pittsburgh Pirates,1,NL,,,,,false,,,
21,34,39,Philadelphia Phillies,1,NL,,,,,false,,,
2,34,5,Boston Braves,1,NL,,,,,false,,,
7,34,10,Cincinnati Reds,1,NL,,,LAST,,false,,,
19,36,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
20,36,39,Philadelphia Athletics,1,AL,,,,,false,,,
17,36,63,Washington Senators,1,AL,,,,,false,,,
8,36,11,Cleveland Indians,1,AL,,,,,false,,,
10,36,16,Detroit Tigers,1,AL,,,,,false,,,
3,36,56,St. Louis Browns,1,AL,,,,,false,,,
6,36,9,Chicago White Sox,1,AL,,,,,false,,,
4,36,5,Boston Red Sox,1,AL,,LAST,LAST,,false,,,
5,36,9,Chicago Cubs,1,NL,,,FIRST,,true,0,true,false
22,36,41,Pittsburgh Pirates,1,NL,,,,,false,,,
14,36,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,36,39,Philadelphia Phillies,1,NL,,,,,false,,,
2,36,5,Boston Braves,1,NL,,,,,false,,,
26,36,56,St. Louis Cardinals,1,NL,,,,,false,,,
24,36,35,New York Giants,1,NL,,,,,false,,,
7,36,10,Cincinnati Reds,1,NL,,,LAST,,false,,,
17,38,63,Washington Senators,1,AL,,FIRST,FIRST,,true,0,true,false
19,38,35,New York Yankees,1,AL,,,,,false,,,
20,38,39,Philadelphia Athletics,1,AL,,,,,false,,,
8,38,11,Cleveland Indians,1,AL,,,,,false,,,
10,38,16,Detroit Tigers,1,AL,,,,,false,,,
6,38,9,Chicago White Sox,1,AL,,,,,false,,,
4,38,5,Boston Red Sox,1,AL,,,,,false,,,
3,38,56,St. Louis Browns,1,AL,,LAST,LAST,,false,,,
24,38,35,New York Giants,1,NL,,,FIRST,,true,1,true,true
22,38,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,38,9,Chicago Cubs,1,NL,,,,,false,,,
2,38,5,Boston Braves,1,NL,,,,,false,,,
26,38,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,38,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,38,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,38,10,Cincinnati Reds,1,NL,,,LAST,,false,,,
10,41,16,Detroit Tigers,1,AL,,FIRST,FIRST,,true,0,true,false
19,41,35,New York Yankees,1,AL,,,,,false,,,
8,41,11,Cleveland Indians,1,AL,,,,,false,,,
4,41,5,Boston Red Sox,1,AL,,,,,false,,,
20,41,39,Philadelphia Athletics,1,AL,,,,,false,,,
3,41,56,St. Louis Browns,1,AL,,,,,false,,,
17,41,63,Washington Senators,1,AL,,,,,false,,,
6,41,9,Chicago White Sox,1,AL,,,LAST,,false,,,
26,41,56,St. Louis Cardinals,1,NL,,,FIRST,,true,1,true,true
24,41,35,New York Giants,1,NL,,,,,false,,,
5,41,9,Chicago Cubs,1,NL,,,,,false,,,
2,41,5,Boston Braves,1,NL,,,,,false,,,
22,41,41,Pittsburgh Pirates,1,NL,,,,,false,,,
14,41,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,41,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,41,10,Cincinnati Reds,1,NL,,LAST,LAST,,false,,,
10,44,16,Detroit Tigers,1,AL,,,FIRST,,true,1,true,true
19,44,35,New York Yankees,1,AL,,,,,false,,,
8,44,11,Cleveland Indians,1,AL,,,,,false,,,
4,44,5,Boston Red Sox,1,AL,,,,,false,,,
6,44,9,Chicago White Sox,1,AL,,,,,false,,,
17,44,63,Washington Senators,1,AL,,,,,false,,,
3,44,56,St. Louis Browns,1,AL,,,,,false,,,
20,44,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
5,44,9,Chicago Cubs,1,NL,,FIRST,FIRST,,true,0,true,false
26,44,56,St. Louis Cardinals,1,NL,,,,,false,,,
24,44,35,New York Giants,1,NL,,,,,false,,,
22,44,41,Pittsburgh Pirates,1,NL,,,,,false,,,
14,44,35,Brooklyn Dodgers,1,NL,,,,,false,,,
7,44,10,Cincinnati Reds,1,NL,,,,,false,,,
21,44,39,Philadelphia Phillies,1,NL,,,,,false,,,
2,44,5,Boston Braves,1,NL,,LAST,LAST,,false,,,
19,47,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
10,47,16,Detroit Tigers,1,AL,,,,,false,,,
17,47,63,Washington Senators,1,AL,,,,,false,,,
6,47,9,Chicago White Sox,1,AL,,,,,false,,,
8,47,11,Cleveland Indians,1,AL,,,,,false,,,
4,47,5,Boston Red Sox,1,AL,,,,,false,,,
3,47,56,St. Louis Browns,1,AL,,,,,false,,,
20,47,39,Philadelphia Athletics,1,AL,,LAST,LAST,,false,,,
24,47,35,New York Giants,1,NL,,,FIRST,,true,0,true,false
26,47,56,St. Louis Cardinals,1,NL,,,,,false,,,
5,47,9,Chicago Cubs,1,NL,,,,,false,,,
22,47,41,Pittsburgh Pirates,1,NL,,,,,false,,,
7,47,10,Cincinnati Reds,1,NL,,,,,false,,,
2,47,5,Boston Bees,1,NL,,,,,false,,,
14,47,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,47,39,Philadelphia Phillies,1,NL,,,LAST,,false,,,
19,50,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
10,50,16,Detroit Tigers,1,AL,,,,,false,,,
6,50,9,Chicago White Sox,1,AL,,,,,false,,,
8,50,11,Cleveland Indians,1,AL,,,,,false,,,
4,50,5,Boston Red Sox,1,AL,,,,,false,,,
17,50,63,Washington Senators,1,AL,,,,,false,,,
20,50,39,Philadelphia Athletics,1,AL,,,,,false,,,
3,50,56,St. Louis Browns,1,AL,,LAST,LAST,,false,,,
24,50,35,New York Giants,1,NL,,,FIRST,,true,0,true,false
5,50,9,Chicago Cubs,1,NL,,,,,false,,,
22,50,41,Pittsburgh Pirates,1,NL,,,,,false,,,
26,50,56,St. Louis Cardinals,1,NL,,,,,false,,,
2,50,5,Boston Bees,1,NL,,,,,false,,,
14,50,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,50,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,50,10,Cincinnati Reds,1,NL,,,LAST,,false,,,
19,53,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
4,53,5,Boston Red Sox,1,AL,,,,,false,,,
8,53,11,Cleveland Indians,1,AL,,,,,false,,,
10,53,16,Detroit Tigers,1,AL,,,,,false,,,
17,53,63,Washington Senators,1,AL,,,,,false,,,
6,53,9,Chicago White Sox,1,AL,,,,,false,,,
3,53,56,St. Louis Browns,1,AL,,,,,false,,,
20,53,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
5,53,9,Chicago Cubs,1,NL,,,FIRST,,true,0,true,false
22,53,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,53,35,New York Giants,1,NL,,,,,false,,,
7,53,10,Cincinnati Reds,1,NL,,,,,false,,,
2,53,5,Boston Bees,1,NL,,,,,false,,,
26,53,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,53,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,53,39,Philadelphia Phillies,1,NL,,LAST,LAST,,false,,,
19,56,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
4,56,5,Boston Red Sox,1,AL,,,,,false,,,
8,56,11,Cleveland Indians,1,AL,,,,,false,,,
6,56,9,Chicago White Sox,1,AL,,,,,false,,,
10,56,16,Detroit Tigers,1,AL,,,,,false,,,
17,56,63,Washington Senators,1,AL,,,,,false,,,
20,56,39,Philadelphia Athletics,1,AL,,,,,false,,,
3,56,56,St. Louis Browns,1,AL,,LAST,LAST,,false,,,
7,56,10,Cincinnati Reds,1,NL,,,FIRST,,true,0,true,false
26,56,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,56,35,Brooklyn Dodgers,1,NL,,,,,false,,,
5,56,9,Chicago Cubs,1,NL,,,,,false,,,
24,56,35,New York Giants,1,NL,,,,,false,,,
22,56,41,Pittsburgh Pirates,1,NL,,,,,false,,,
2,56,5,Boston Bees,1,NL,,,,,false,,,
21,56,39,Philadelphia Phillies,1,NL,,,LAST,,false,,,
10,59,16,Detroit Tigers,1,AL,,,FIRST,,true,0,true,false
8,59,11,Cleveland Indians,1,AL,,,,,false,,,
19,59,35,New York Yankees,1,AL,,,,,false,,,
4,59,5,Boston Red Sox,1,AL,,,,,false,,,
6,59,9,Chicago White Sox,1,AL,,,,,false,,,
3,59,56,St. Louis Browns,1,AL,,,,,false,,,
17,59,63,Washington Senators,1,AL,,,,,false,,,
20,59,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
7,59,10,Cincinnati Reds,1,NL,,FIRST,FIRST,,true,1,true,true
14,59,35,Brooklyn Dodgers,1,NL,,,,,false,,,
26,59,56,St. Louis Cardinals,1,NL,,,,,false,,,
22,59,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,59,9,Chicago Cubs,1,NL,,,,,false,,,
24,59,35,New York Giants,1,NL,,,,,false,,,
2,59,5,Boston Bees,1,NL,,,,,false,,,
21,59,39,Philadelphia Phillies,1,NL,,LAST,LAST,,false,,,
19,62,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
4,62,5,Boston Red Sox,1,AL,,,,,false,,,
6,62,9,Chicago White Sox,1,AL,,,,,false,,,
8,62,11,Cleveland Indians,1,AL,,,,,false,,,
10,62,16,Detroit Tigers,1,AL,,,,,false,,,
3,62,56,St. Louis Browns,1,AL,,,,,false,,,
17,62,63,Washington Senators,1,AL,,,,,false,,,
20,62,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
14,62,35,Brooklyn Dodgers,1,NL,,,FIRST,,true,0,true,false
26,62,56,St. Louis Cardinals,1,NL,,,,,false,,,
7,62,10,Cincinnati Reds,1,NL,,,,,false,,,
22,62,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,62,35,New York Giants,1,NL,,,,,false,,,
5,62,9,Chicago Cubs,1,NL,,,,,false,,,
2,62,5,Boston Braves,1,NL,,,,,false,,,
21,62,39,Philadelphia Phillies,1,NL,,LAST,LAST,,false,,,
19,65,35,New York Yankees,1,AL,,,FIRST,,true,0,true,false
4,65,5,Boston Red Sox,1,AL,,,,,false,,,
3,65,56,St. Louis Browns,1,AL,,,,,false,,,
8,65,11,Cleveland Indians,1,AL,,,,,false,,,
10,65,16,Detroit Tigers,1,AL,,,,,false,,,
6,65,9,Chicago White Sox,1,AL,,,,,false,,,
17,65,63,Washington Senators,1,AL,,,,,false,,,
20,65,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
26,65,56,St. Louis Cardinals,1,NL,,FIRST,FIRST,,true,1,true,true
14,65,35,Brooklyn Dodgers,1,NL,,,,,false,,,
24,65,35,New York Giants,1,NL,,,,,false,,,
7,65,10,Cincinnati Reds,1,NL,,,,,false,,,
22,65,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,65,9,Chicago Cubs,1,NL,,,,,false,,,
2,65,5,Boston Braves,1,NL,,,,,false,,,
21,65,39,Philadelphia Phils,1,NL,,LAST,LAST,,false,,,
19,68,35,New York Yankees,1,AL,,,FIRST,,true,1,true,true
17,68,63,Washington Senators,1,AL,,,,,false,,,
8,68,11,Cleveland Indians,1,AL,,,,,false,,,
6,68,9,Chicago White Sox,1,AL,,,,,false,,,
10,68,16,Detroit Tigers,1,AL,,,,,false,,,
3,68,56,St. Louis Browns,1,AL,,,,,false,,,
4,68,5,Boston Red Sox,1,AL,,,,,false,,,
20,68,39,Philadelphia Athletics,1,AL,,LAST,LAST,,false,,,
26,68,56,St. Louis Cardinals,1,NL,,FIRST,FIRST,,true,0,true,false
7,68,10,Cincinnati Reds,1,NL,,,,,false,,,
14,68,35,Brooklyn Dodgers,1,NL,,,,,false,,,
22,68,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,68,9,Chicago Cubs,1,NL,,,,,false,,,
2,68,5,Boston Braves,1,NL,,,,,false,,,
21,68,39,Philadelphia Phillies,1,NL,,,,,false,,,
24,68,35,New York Giants,1,NL,,,LAST,,false,,,
3,71,56,St. Louis Browns,1,AL,,,FIRST,,true,0,true,false
10,71,16,Detroit Tigers,1,AL,,,,,false,,,
19,71,35,New York Yankees,1,AL,,,,,false,,,
4,71,5,Boston Red Sox,1,AL,,,,,false,,,
8,71,11,Cleveland Indians,1,AL,,,,,false,,,
20,71,39,Philadelphia Athletics,1,AL,,,,,false,,,
6,71,9,Chicago White Sox,1,AL,,,,,false,,,
17,71,63,Washington Senators,1,AL,,,LAST,,false,,,
26,71,56,St. Louis Cardinals,1,NL,,FIRST,FIRST,,true,1,true,true
22,71,41,Pittsburgh Pirates,1,NL,,,,,false,,,
7,71,10,Cincinnati Reds,1,NL,,,,,false,,,
5,71,9,Chicago Cubs,1,NL,,,,,false,,,
24,71,35,New York Giants,1,NL,,,,,false,,,
2,71,5,Boston Braves,1,NL,,,,,false,,,
14,71,35,Brooklyn Dodgers,1,NL,,,,,false,,,
21,71,39,Philadelphia Phillies,1,NL,,LAST,LAST,,false,,,
10,74,16,Detroit Tigers,1,AL,,,FIRST,,true,1,true,true
17,74,63,Washington Senators,1,AL,,,,,false,,,
3,74,56,St. Louis Browns,1,AL,,,,,false,,,
19,74,35,New York Yankees,1,AL,,,,,false,,,
8,74,11,Cleveland Indians,1,AL,,,,,false,,,
6,74,9,Chicago White Sox,1,AL,,,,,false,,,
4,74,5,Boston Red Sox,1,AL,,,,,false,,,
20,74,39,Philadelphia Athletics,1,AL,,,LAST,,false,,,
5,74,9,Chicago Cubs,1,NL,,FIRST,FIRST,,true,0,true,false
26,74,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,74,35,Brooklyn Dodgers,1,NL,,,,,false,,,
22,74,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,74,35,New York Giants,1,NL,,,,,false,,,
2,74,5,Boston Braves,1,NL,,,,,false,,,
7,74,10,Cincinnati Reds,1,NL,,,,,false,,,
21,74,39,Philadelphia Phillies,1,NL,,LAST,LAST,,false,,,
4,77,5,Boston Red Sox,1,AL,,FIRST,FIRST,,true,0,true,false
10,77,16,Detroit Tigers,1,AL,,,,,false,,,
19,77,35,New York Yankees,1,AL,,,,,false,,,
17,77,63,Washington Senators,1,AL,,,,,false,,,
6,77,9,Chicago White Sox,1,AL,,,,,false,,,
8,77,11,Cleveland Indians,1,AL,,,,,false,,,
3,77,56,St. Louis Browns,1,AL,,,,,false,,,
20,77,39,Philadelphia Athletics,1,AL,,LAST,LAST,,false,,,
26,77,56,St. Louis Cardinals,1,NL,,,FIRST,,true,1,true,true
14,77,35,Brooklyn Dodgers,1,NL,,,,,false,,,
5,77,9,Chicago Cubs,1,NL,,,,,false,,,
2,77,5,Boston Braves,1,NL,,,,,false,,,
21,77,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,77,10,Cincinnati Reds,1,NL,,,,,false,,,
22,77,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,77,35,New York Giants,1,NL,,,LAST,,false,,,
19,81,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
10,81,16,Detroit Tigers,1,AL,,,,,false,,,
4,81,5,Boston Red Sox,1,AL,,,,,false,,,
8,81,11,Cleveland Indians,1,AL,,,,,false,,,
20,81,39,Philadelphia Athletics,1,AL,,,,,false,,,
6,81,9,Chicago White Sox,1,AL,,,,,false,,,
17,81,63,Washington Senators,1,AL,,,,,false,,,
3,81,56,St. Louis Browns,1,AL,,LAST,LAST,,false,,,
14,81,35,Brooklyn Dodgers,1,NL,,,FIRST,,true,0,true,false
26,81,56,St. Louis Cardinals,1,NL,,,,,false,,,
2,81,5,Boston Braves,1,NL,,,,,false,,,
24,81,35,New York Giants,1,NL,,,,,false,,,
7,81,10,Cincinnati Reds,1,NL,,,,,false,,,
5,81,9,Chicago Cubs,1,NL,,,,,false,,,
21,81,39,Philadelphia Phillies,1,NL,,,LAST_TIED,,false,,,
22,81,41,Pittsburgh Pirates,1,NL,,,LAST_TIED,,false,,,
8,85,11,Cleveland Indians,1,AL,,FIRST,FIRST,,true,1,true,true
4,85,5,Boston Red Sox,1,AL,,,,,false,,,
19,85,35,New York Yankees,1,AL,,,,,false,,,
20,85,39,Philadelphia Athletics,1,AL,,,,,false,,,
10,85,16,Detroit Tigers,1,AL,,,,,false,,,
3,85,56,St. Louis Browns,1,AL,,,,,false,,,
17,85,63,Washington Senators,1,AL,,,,,false,,,
6,85,9,Chicago White Sox,1,AL,,LAST,LAST,,false,,,
2,85,5,Boston Braves,1,NL,,,FIRST,,true,0,true,false
26,85,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,85,35,Brooklyn Dodgers,1,NL,,,,,false,,,
22,85,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,85,35,New York Giants,1,NL,,,,,false,,,
21,85,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,85,10,Cincinnati Reds,1,NL,,,,,false,,,
5,85,9,Chicago Cubs,1,NL,,,LAST,,false,,,
19,89,35,New York Yankees,1,AL,,FIRST_TIED,FIRST,,true,1,true,true
4,89,5,Boston Red Sox,1,AL,,,,,false,,,
8,89,11,Cleveland Indians,1,AL,,,,,false,,,
10,89,16,Detroit Tigers,1,AL,,,,,false,,,
20,89,39,Philadelphia Athletics,1,AL,,,,,false,,,
6,89,9,Chicago White Sox,1,AL,,,,,false,,,
3,89,56,St. Louis Browns,1,AL,,,,,false,,,
17,89,63,Washington Senators,1,AL,,LAST,LAST,,false,,,
14,89,35,Brooklyn Dodgers,1,NL,,FIRST_TIED,FIRST,,true,0,true,false
26,89,56,St. Louis Cardinals,1,NL,,,,,false,,,
21,89,39,Philadelphia Phillies,1,NL,,,,,false,,,
2,89,5,Boston Braves,1,NL,,,,,false,,,
24,89,35,New York Giants,1,NL,,,,,false,,,
22,89,41,Pittsburgh Pirates,1,NL,,,,,false,,,
7,89,10,Cincinnati Reds,1,NL,,,,,false,,,
5,89,9,Chicago Cubs,1,NL,,,LAST,,false,,,
19,93,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
10,93,16,Detroit Tigers,1,AL,,,,,false,,,
4,93,5,Boston Red Sox,1,AL,,,,,false,,,
8,93,11,Cleveland Indians,1,AL,,,,,false,,,
17,93,63,Washington Senators,1,AL,,,,,false,,,
6,93,9,Chicago White Sox,1,AL,,,,,false,,,
3,93,56,St. Louis Browns,1,AL,,,,,false,,,
20,93,39,Philadelphia Athletics,1,AL,,LAST,LAST,,false,,,
21,93,39,Philadelphia Phillies,1,NL,,,FIRST,,true,0,true,false
14,93,35,Brooklyn Dodgers,1,NL,,,,,false,,,
24,93,35,New York Giants,1,NL,,,,,false,,,
2,93,5,Boston Braves,1,NL,,,,,false,,,
26,93,56,St. Louis Cardinals,1,NL,,,,,false,,,
7,93,10,Cincinnati Reds,1,NL,,,,,false,,,
5,93,9,Chicago Cubs,1,NL,,,,,false,,,
22,93,41,Pittsburgh Pirates,1,NL,,,LAST,,false,,,
19,97,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
8,97,11,Cleveland Indians,1,AL,,,,,false,,,
4,97,5,Boston Red Sox,1,AL,,,,,false,,,
6,97,9,Chicago White Sox,1,AL,,,,,false,,,
10,97,16,Detroit Tigers,1,AL,,,,,false,,,
20,97,39,Philadelphia Athletics,1,AL,,,,,false,,,
17,97,63,Washington Senators,1,AL,,,,,false,,,
3,97,56,St. Louis Browns,1,AL,,LAST,LAST,,false,,,
24,97,35,New York Giants,1,NL,,,FIRST,,true,0,true,false
14,97,35,Brooklyn Dodgers,1,NL,,,,,false,,,
26,97,56,St. Louis Cardinals,1,NL,,,,,false,,,
2,97,5,Boston Braves,1,NL,,,,,false,,,
21,97,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,97,10,Cincinnati Reds,1,NL,,,,,false,,,
22,97,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,97,9,Chicago Cubs,1,NL,,,LAST,,false,,,
19,101,35,New York Yankees,1,AL,,,FIRST,,true,1,true,true
8,101,11,Cleveland Indians,1,AL,,,,,false,,,
6,101,9,Chicago White Sox,1,AL,,,,,false,,,
20,101,39,Philadelphia Athletics,1,AL,,,,,false,,,
17,101,63,Washington Senators,1,AL,,,,,false,,,
4,101,5,Boston Red Sox,1,AL,,,,,false,,,
3,101,56,St. Louis Browns,1,AL,,,,,false,,,
10,101,16,Detroit Tigers,1,AL,,,LAST,,false,,,
14,101,35,Brooklyn Dodgers,1,NL,,FIRST,FIRST,,true,0,true,false
24,101,35,New York Giants,1,NL,,,,,false,,,
26,101,56,St. Louis Cardinals,1,NL,,,,,false,,,
21,101,39,Philadelphia Phillies,1,NL,,,,,false,,,
5,101,9,Chicago Cubs,1,NL,,,,,false,,,
7,101,10,Cincinnati Reds,1,NL,,,,,false,,,
2,101,5,Boston Braves,1,NL,,,,,false,,,
22,101,41,Pittsburgh Pirates,1,NL,,LAST,LAST,,false,,,
19,105,35,New York Yankees,1,AL,,,FIRST,,true,1,true,true
8,105,11,Cleveland Indians,1,AL,,,,,false,,,
6,105,9,Chicago White Sox,1,AL,,,,,false,,,
4,105,5,Boston Red Sox,1,AL,,,,,false,,,
17,105,63,Washington Senators,1,AL,,,,,false,,,
10,105,16,Detroit Tigers,1,AL,,,,,false,,,
20,105,39,Philadelphia Athletics,1,AL,,,,,false,,,
3,105,56,St. Louis Browns,1,AL,,,LAST,,false,,,
14,105,35,Brooklyn Dodgers,1,NL,,FIRST,FIRST,,true,0,true,false
2,105,30,Milwaukee Braves,1,NL,,,,,false,,,
21,105,39,Philadelphia Phillies,1,NL,,,,,false,,,
26,105,56,St. Louis Cardinals,1,NL,,,,,false,,,
24,105,35,New York Giants,1,NL,,,,,false,,,
7,105,10,Cincinnati Redlegs,1,NL,,,,,false,,,
5,105,9,Chicago Cubs,1,NL,,,,,false,,,
22,105,41,Pittsburgh Pirates,1,NL,,LAST,LAST,,false,,,
8,109,11,Cleveland Indians,1,AL,,FIRST,FIRST,,true,0,true,false
19,109,35,New York Yankees,1,AL,,,,,false,,,
6,109,9,Chicago White Sox,1,AL,,,,,false,,,
4,109,5,Boston Red Sox,1,AL,,,,,false,,,
10,109,16,Detroit Tigers,1,AL,,,,,false,,,
17,109,63,Washington Senators,1,AL,,,,,false,,,
3,109,4,Baltimore Orioles,1,AL,,,,,false,,,
20,109,39,Philadelphia Athletics,1,AL,,LAST,LAST,,false,,,
24,109,35,New York Giants,1,NL,,,FIRST,,true,1,true,true
14,109,35,Brooklyn Dodgers,1,NL,,,,,false,,,
2,109,30,Milwaukee Braves,1,NL,,,,,false,,,
21,109,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,109,10,Cincinnati Redlegs,1,NL,,,,,false,,,
26,109,56,St. Louis Cardinals,1,NL,,,,,false,,,
5,109,9,Chicago Cubs,1,NL,,,,,false,,,
22,109,41,Pittsburgh Pirates,1,NL,,,LAST,,false,,,
19,113,35,New York Yankees,1,AL,,,FIRST,,true,0,true,false
8,113,11,Cleveland Indians,1,AL,,,,,false,,,
6,113,9,Chicago White Sox,1,AL,,,,,false,,,
4,113,5,Boston Red Sox,1,AL,,,,,false,,,
10,113,16,Detroit Tigers,1,AL,,,,,false,,,
20,113,25,Kansas City Athletics,1,AL,,,,,false,,,
3,113,4,Baltimore Orioles,1,AL,,,,,false,,,
17,113,63,Washington Senators,1,AL,,LAST,LAST,,false,,,
14,113,35,Brooklyn Dodgers,1,NL,,FIRST,FIRST,,true,1,true,true
2,113,30,Milwaukee Braves,1,NL,,,,,false,,,
24,113,35,New York Giants,1,NL,,,,,false,,,
21,113,39,Philadelphia Phillies,1,NL,,,,,false,,,
7,113,10,Cincinnati Redlegs,1,NL,,,,,false,,,
5,113,9,Chicago Cubs,1,NL,,,,,false,,,
26,113,56,St. Louis Cardinals,1,NL,,,,,false,,,
22,113,41,Pittsburgh Pirates,1,NL,,,LAST,,false,,,
19,117,35,New York Yankees,1,AL,,FIRST,FIRST,,true,1,true,true
8,117,11,Cleveland Indians,1,AL,,,,,false,,,
6,117,9,Chicago White Sox,1,AL,,,,,false,,,
4,117,5,Boston Red Sox,1,AL,,,,,false,,,
10,117,16,Detroit Tigers,1,AL,,,,,false,,,
3,117,4,Baltimore Orioles,1,AL,,,,,false,,,
17,117,63,Washington Senators,1,AL,,,,,false,,,
20,117,25,Kansas City Athletics,1,AL,,LAST,LAST,,false,,,
14,117,35,Brooklyn Dodgers,1,NL,,,FIRST,,true,0,true,false
2,117,30,Milwaukee Braves,1,NL,,,,,false,,,
7,117,10,Cincinnati Redlegs,1,NL,,,,,false,,,
26,117,56,St. Louis Cardinals,1,NL,,,,,false,,,
21,117,39,Philadelphia Phillies,1,NL,,,,,false,,,
24,117,35,New York Giants,1,NL,,,,,false,,,
22,117,41,Pittsburgh Pirates,1,NL,,,,,false,,,
5,117,9,Chicago Cubs,1,NL,,,LAST,,false,,,
19,121,35,New York Yankees,1,AL,,FIRST,FIRST,,true,0,true,false
6,121,9,Chicago White Sox,1,AL,,,,,false,,,
4,121,5,Boston Red Sox,1,AL,,,,,false,,,
10,121,16,Detroit Tigers,1,AL,,,,,false,,,
3,121,4,Baltimore Orioles,1,AL,,,,,false,,,
8,121,11,Cleveland Indians,1,AL,,,,,false,,,
20,121,25,Kansas City Athletics,1,AL,,,,,false,,,
17,121,63,Washington Senators,1,AL,,LAST,LAST,,false,,,
2,121,30,Milwaukee Braves,1,NL,,,FIRST,,true,1,true,true
26,121,56,St. Louis Cardinals,1,NL,,,,,false,,,
14,121,35,Brooklyn Dodgers,1,NL,,,,,false,,,
7,121,10,Cincinnati Redlegs,1,NL,,,,,false,,,
21,121,39,Philadelphia Phillies,1,NL,,,,,false,,,
24,121,35,New York Giants,1,NL,,,,,false,,,
22,121,41,Pittsburgh Pirates,1,NL,,,LAST_TIED,,false,,,
5,121,9,Chicago Cubs,1,NL,,,LAST_TIED,,false,,,
19,125,35,New York Yankees,1,AL,,FIRST_TIED,FIRST,,true,1,true,true
6,125,9,Chicago White Sox,1,AL,,,,,false,,,
4,125,5,Boston Red Sox,1,AL,,,,,false,,,
8,125,11,Cleveland Indians,1,AL,,,,,false,,,
10,125,16,Detroit Tigers,1,AL,,,,,false,,,
3,125,4,Baltimore Orioles,1,AL,,,,,false,,,
20,125,25,Kansas City Athletics,1,AL,,,,,false,,,
17,125,63,Washington Senators,1,AL,,LAST,LAST,,false,,,
2,125,30,Milwaukee Braves,1,NL,,FIRST_TIED,FIRST,,true,0,true,false
22,125,41,Pittsburgh Pirates,1,NL,,,,,false,,,
24,125,52,San Francisco Giants,1,NL,,,,,false,,,
7,125,10,Cincinnati Redlegs,1,NL,,,,,false,,,
