season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1983,Washington,Washington Redskins,NFL,NFC,NFC East,FIRST,FIRST,FIRST,true,2,true,
1984,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,true,0,,
1985,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,false,,,
1986,Washington,Washington Redskins,NFL,NFC,NFC East,,,,true,2,,
1987,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,true,3,true,true
1988,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1989,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1990,Washington,Washington Redskins,NFL,NFC,NFC East,,,,true,1,,
1991,Washington,Washington Redskins,NFL,NFC,NFC East,FIRST,FIRST,FIRST,true,3,true,true
1992,Washington,Washington Redskins,NFL,NFC,NFC East,,,,true,1,,
1993,Washington,Washington Redskins,NFL,NFC,NFC East,,LAST,LAST,false,,,
1994,Washington,Washington Redskins,NFL,NFC,NFC East,,LAST,LAST,false,,,
1995,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1996,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1997,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1998,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
1999,Washington,Washington Redskins,NFL,NFC,NFC East,,,FIRST,true,1,,
2000,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2001,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2002,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2003,Washington,Washington Redskins,NFL,NFC,NFC East,,,,false,,,
2004,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2005,Washington,Washington Redskins,NFL,NFC,NFC East,,,,true,1,,
2006,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2007,Washington,Washington Redskins,NFL,NFC,NFC East,,,,true,0,,
2008,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2009,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2010,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
2011,Washington,Washington Redskins,NFL,NFC,NFC East,,,LAST,false,,,
