season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1933,Cincinnati,Cincinnati Reds,NFL,West,,,,,false,,,
1934,Cincinnati,Cincinnati Reds,NFL,West,,LAST,LAST,,false,,,
