season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1997,Cleveland,Cleveland Rockers,WNBA,East,,,LAST_TIED,,,,,
1998,Cleveland,Cleveland Rockers,WNBA,East,,,FIRST,,true,0,,
1999,Cleveland,Cleveland Rockers,WNBA,East,,LAST,LAST,,,,,
2000,Cleveland,Cleveland Rockers,WNBA,East,,,,,true,1,,
2001,Cleveland,Cleveland Rockers,WNBA,East,,,FIRST,,true,0,,
2002,Cleveland,Cleveland Rockers,WNBA,East,,,,,,,,
2003,Cleveland,Cleveland Rockers,WNBA,East,,,,,true,0,,
