season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
2020,Nashville,Nashville SC,MLS,East,,,,,true,1,,
2021,Nashville,Nashville SC,MLS,East,,,,,true,1,,
2022,Nashville,Nashville SC,MLS,West,,,,,true,0,,
2023,Nashville,Nashville SC,MLS,East,,,,,true,0,,
