season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
2017,Minneapolis,Minnesota United,MLS,West,,,,,false,,,
2018,Minneapolis,Minnesota United,MLS,West,,,,,false,,,
2019,Minneapolis,Minnesota United,MLS,West,,,,,true,0,false,false
2020,Minneapolis,Minnesota United,MLS,West,,,,,true,2,false,false
2021,Minneapolis,Minnesota United,MLS,West,,,,,true,0,false,false
2022,Minneapolis,Minnesota United,MLS,West,,,,,true,0,false,false
2023,Minneapolis,Minnesota United,MLS,West,,,,,false,,,
2024,Minneapolis,Minnesota United,MLS,West,,,,,true,1,false,false
