franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
179,66,16,Detroit Lions,2,West,,LAST,LAST,,false,,,
201,69,63,Washington Redskins,2,East,,,FIRST_TIED,,true,0,true,false
192,69,35,New York Giants,2,East,,,FIRST_TIED,,false,,,
195,69,41,Steagles,2,East,,,,,false,,,
194,69,39,Steagles,2,East,,,,,false,,,
170,69,35,Brooklyn Dodgers,2,East,,,LAST,,false,,,
173,69,9,Chicago Bears,2,West,,FIRST,FIRST,,true,1,true,true
180,69,20,Green Bay Packers,2,West,,,,,false,,,
179,69,16,Detroit Lions,2,West,,,,,false,,,
165,69,9,Chicago Cardinals,2,West,,LAST,LAST,,false,,,
192,72,35,New York Giants,2,East,,FIRST,FIRST,,true,0,true,false
194,72,39,Philadelphia Eagles,2,East,,,,,false,,,
201,72,63,Washington Redskins,2,East,,,,,false,,,
169,72,5,Boston Yanks,2,East,,,,,false,,,
170,72,35,Brooklyn Tigers,2,East,,LAST_TIED,LAST,,false,,,
180,72,20,Green Bay Packers,2,West,,,FIRST,,true,1,true,true
173,72,9,Chicago Bears,2,West,,,,,false,,,
179,72,16,Detroit Lions,2,West,,,,,false,,,
187,72,11,Cleveland Rams,2,West,,,,,false,,,
195,72,41,Card-Pitt,2,West,,LAST_TIED,LAST,,false,,,
165,72,9,Card-Pitt,2,West,,LAST_TIED,LAST,,false,,,
201,75,63,Washington Redskins,2,East,,,FIRST,,true,0,true,false
194,75,39,Philadelphia Eagles,2,East,,,,,false,,,
170,75,35,Yanks,2,East,,,,,false,,,
169,75,5,Boston Yanks,2,East,,,,,false,,,
192,75,35,New York Giants,2,East,,,,,false,,,
195,75,41,Pittsburgh Steelers,2,East,,,LAST,,false,,,
187,75,11,Cleveland Rams,2,West,,FIRST,FIRST,,true,1,true,true
179,75,16,Detroit Lions,2,West,,,,,false,,,
180,75,20,Green Bay Packers,2,West,,,,,false,,,
173,75,9,Chicago Bears,2,West,,,,,false,,,
165,75,9,Chicago Cardinals,2,West,,LAST,LAST,,false,,,
192,78,35,New York Giants,2,East,,,FIRST,,true,0,true,false
194,78,39,Philadelphia Eagles,2,East,,,,,false,,,
195,78,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,78,63,Washington Redskins,2,East,,,,,false,,,
169,78,5,Boston Yanks,2,East,,,LAST,,false,,,
173,78,9,Chicago Bears,2,West,,FIRST,FIRST,,true,1,true,true
187,78,27,Los Angeles Rams,2,West,,,,,false,,,
165,78,9,Chicago Cardinals,2,West,,,,,false,,,
180,78,20,Green Bay Packers,2,West,,,,,false,,,
179,78,16,Detroit Lions,2,West,,LAST,LAST,,false,,,
194,82,39,Philadelphia Eagles,2,East,,,FIRST_TIED,,true,0,true,false
195,82,41,Pittsburgh Steelers,2,East,,,FIRST_TIED,,false,,,
169,82,5,Boston Yanks,2,East,,,,,false,,,
201,82,63,Washington Redskins,2,East,,,,,false,,,
192,82,35,New York Giants,2,East,,LAST,LAST,,false,,,
165,82,9,Chicago Cardinals,2,West,,FIRST,FIRST,,true,1,true,true
173,82,9,Chicago Bears,2,West,,,,,false,,,
180,82,20,Green Bay Packers,2,West,,,,,false,,,
187,82,27,Los Angeles Rams,2,West,,,,,false,,,
179,82,16,Detroit Lions,2,West,,,LAST,,false,,,
194,86,39,Philadelphia Eagles,2,East,,,FIRST,,true,1,true,true
201,86,63,Washington Redskins,2,East,,,,,false,,,
192,86,35,New York Giants,2,East,,,,,false,,,
195,86,41,Pittsburgh Steelers,2,East,,,,,false,,,
169,86,5,Boston Yanks,2,East,,,LAST,,false,,,
165,86,9,Chicago Cardinals,2,West,,FIRST,FIRST,,true,0,true,false
173,86,9,Chicago Bears,2,West,,,,,false,,,
187,86,27,Los Angeles Rams,2,West,,,,,false,,,
180,86,20,Green Bay Packers,2,West,,,,,false,,,
179,86,16,Detroit Lions,2,West,,LAST,LAST,,false,,,
194,90,39,Philadelphia Eagles,2,East,,FIRST,FIRST,,true,1,true,true
195,90,41,Pittsburgh Steelers,2,East,,,,,false,,,
192,90,35,New York Giants,2,East,,,,,false,,,
201,90,63,Washington Redskins,2,East,,,,,false,,,
169,90,35,New York Bulldogs,2,East,,LAST,LAST,,false,,,
187,90,27,Los Angeles Rams,2,West,,,FIRST,,true,0,true,false
173,90,9,Chicago Bears,2,West,,,,,false,,,
165,90,9,Chicago Cardinals,2,West,,,,,false,,,
179,90,16,Detroit Lions,2,West,,,,,false,,,
180,90,20,Green Bay Packers,2,West,,,LAST,,false,,,
176,94,11,Cleveland Browns,2,American,,FIRST_TIED,FIRST_TIED,,true,1,true,true
192,94,35,New York Giants,2,American,,FIRST_TIED,FIRST_TIED,,false,,,
194,94,39,Philadelphia Eagles,2,American,,,,,false,,,
195,94,41,Pittsburgh Steelers,2,American,,,,,false,,,
165,94,9,Chicago Cardinals,2,American,,,,,false,,,
201,94,63,Washington Redskins,2,American,,,LAST,,false,,,
187,94,27,Los Angeles Rams,2,National,,,FIRST_TIED,,true,0,true,false
173,94,9,Chicago Bears,2,National,,,FIRST_TIED,,false,,,
169,94,35,New York Yanks,2,National,,,,,false,,,
179,94,16,Detroit Lions,2,National,,,,,false,,,
180,94,20,Green Bay Packers,2,National,,,,,false,,,
196,94,52,San Francisco 49ers,2,National,,,,,false,,,
167,94,4,Baltimore Colts,2,National,,LAST,LAST,,false,,,
176,98,11,Cleveland Browns,2,American,,FIRST,FIRST,,true,0,true,false
192,98,35,New York Giants,2,American,,,,,false,,,
201,98,63,Washington Redskins,2,American,,,,,false,,,
195,98,41,Pittsburgh Steelers,2,American,,,,,false,,,
194,98,39,Philadelphia Eagles,2,American,,,,,false,,,
165,98,9,Chicago Cardinals,2,American,,,LAST,,false,,,
187,98,27,Los Angeles Rams,2,National,,,FIRST,,true,1,true,true
179,98,16,Detroit Lions,2,National,,,,,false,,,
196,98,52,San Francisco 49ers,2,National,,,,,false,,,
173,98,9,Chicago Bears,2,National,,,,,false,,,
180,98,20,Green Bay Packers,2,National,,,,,false,,,
169,98,35,New York Yanks,2,National,,LAST,LAST,,false,,,
176,102,11,Cleveland Browns,2,American,,,FIRST,,true,0,true,false
192,102,35,New York Giants,2,American,,,,,false,,,
194,102,39,Philadelphia Eagles,2,American,,,,,false,,,
195,102,41,Pittsburgh Steelers,2,American,,,,,false,,,
165,102,9,Chicago Cardinals,2,American,,,LAST_TIED,,false,,,
201,102,63,Washington Redskins,2,American,,,LAST_TIED,,false,,,
179,102,16,Detroit Lions,2,National,,FIRST_TIED,FIRST_TIED,,true,1,true,true
187,102,27,Los Angeles Rams,2,National,,FIRST_TIED,FIRST_TIED,,false,,,
196,102,52,San Francisco 49ers,2,National,,,,,false,,,
180,102,20,Green Bay Packers,2,National,,,,,false,,,
173,102,9,Chicago Bears,2,National,,,,,false,,,
169,102,13,Dallas Texans,2,National,,LAST,LAST,,false,,,
176,106,11,Cleveland Browns,2,East,,FIRST,FIRST,,true,0,true,false
194,106,39,Philadelphia Eagles,2,East,,,,,false,,,
201,106,63,Washington Redskins,2,East,,,,,false,,,
195,106,41,Pittsburgh Steelers,2,East,,,,,false,,,
192,106,35,New York Giants,2,East,,,,,false,,,
165,106,9,Chicago Cardinals,2,East,,LAST,LAST,,false,,,
179,106,16,Detroit Lions,2,West,,,FIRST,,true,1,true,true
196,106,52,San Francisco 49ers,2,West,,,,,false,,,
187,106,27,Los Angeles Rams,2,West,,,,,false,,,
173,106,9,Chicago Bears,2,West,,,,,false,,,
182,106,4,Baltimore Colts,2,West,,,,,false,,,
180,106,20,Green Bay Packers,2,West,,,LAST,,false,,,
176,110,11,Cleveland Browns,2,East,,,FIRST,,true,1,true,true
194,110,39,Philadelphia Eagles,2,East,,,,,false,,,
192,110,35,New York Giants,2,East,,,,,false,,,
195,110,41,Pittsburgh Steelers,2,East,,,,,false,,,
201,110,63,Washington Redskins,2,East,,,,,false,,,
165,110,9,Chicago Cardinals,2,East,,LAST,LAST,,false,,,
179,110,16,Detroit Lions,2,West,,FIRST,FIRST,,true,0,true,false
173,110,9,Chicago Bears,2,West,,,,,false,,,
196,110,52,San Francisco 49ers,2,West,,,,,false,,,
187,110,27,Los Angeles Rams,2,West,,,,,false,,,
180,110,20,Green Bay Packers,2,West,,,,,false,,,
182,110,4,Baltimore Colts,2,West,,,LAST,,false,,,
176,114,11,Cleveland Browns,2,East,,FIRST,FIRST,,true,1,true,true
201,114,63,Washington Redskins,2,East,,,,,false,,,
192,114,35,New York Giants,2,East,,,,,false,,,
165,114,9,Chicago Cardinals,2,East,,,,,false,,,
194,114,39,Philadelphia Eagles,2,East,,,,,false,,,
195,114,41,Pittsburgh Steelers,2,East,,,LAST,,false,,,
187,114,27,Los Angeles Rams,2,West,,,FIRST,,true,0,true,false
173,114,9,Chicago Bears,2,West,,,,,false,,,
180,114,20,Green Bay Packers,2,West,,,,,false,,,
182,114,4,Baltimore Colts,2,West,,,,,false,,,
196,114,52,San Francisco 49ers,2,West,,,,,false,,,
179,114,16,Detroit Lions,2,West,,LAST,LAST,,false,,,
192,118,35,New York Giants,2,East,,,FIRST,,true,1,true,true
165,118,9,Chicago Cardinals,2,East,,,,,false,,,
201,118,63,Washington Redskins,2,East,,,,,false,,,
176,118,11,Cleveland Browns,2,East,,,,,false,,,
195,118,41,Pittsburgh Steelers,2,East,,,,,false,,,
