season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1979,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,FIRST,FIRST,true,2,true,true
1980,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1981,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1982,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1983,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1984,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,LAST,false,,,
1985,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,LAST,LAST,LAST,false,,,
1986,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,LAST,LAST,LAST,false,,,
1987,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1988,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1989,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1990,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,FIRST,FIRST,true,0,false,false
1991,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,FIRST,FIRST,FIRST,true,0,false,false
1992,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,FIRST,true,0,false,false
1993,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL East,,,,false,,,
1994,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,,,,
1995,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,LAST,LAST,false,,,
1996,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
1997,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
1998,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
1999,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2000,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2001,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,LAST_TIED,LAST,LAST,false,,,
2002,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2003,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2004,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2005,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,LAST_TIED,LAST,false,,,
2006,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2007,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,LAST,LAST,false,,,
2008,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
2009,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
2010,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,LAST,LAST,LAST,false,,,
2011,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2012,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2013,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,true,1,false,false
2014,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,true,0,false,false
2015,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,true,0,false,false
2016,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2017,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2018,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2019,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
2020,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,LAST,LAST,LAST,false,,,
2021,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,LAST,false,,,
2022,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
2023,Pittsburgh,Pittsburgh Pirates,MLB,NL,NL Central,,,,false,,,
