season,metro,team_name,league,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
1993,Chicago,Chicago White Sox,MLB,AL,AL West,,,FIRST,true,0,false,false
1994,Chicago,Chicago White Sox,MLB,AL,AL Central,,,FIRST,,,,
1995,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
1996,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
1997,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
1998,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
1999,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2000,Chicago,Chicago White Sox,MLB,AL,AL Central,,FIRST,FIRST,true,0,false,false
2001,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2002,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2003,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2004,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2005,Chicago,Chicago White Sox,MLB,AL,AL Central,,FIRST,FIRST,true,3,true,true
2006,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2007,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2008,Chicago,Chicago White Sox,MLB,AL,AL Central,,,FIRST,true,0,false,false
2009,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2010,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2011,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2012,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2013,Chicago,Chicago White Sox,MLB,AL,AL Central,,,LAST,false,,,
2014,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2015,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2016,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2017,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2018,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2019,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
2020,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,true,0,false,false
2021,Chicago,Chicago White Sox,MLB,AL,AL Central,,,FIRST,true,0,false,false
2022,Chicago,Chicago White Sox,MLB,AL,AL Central,,,,false,,,
